ID,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
34380,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,44.5,11.13,M,26
37766,C2B,Airlines,Online,Gold Plan,0,8,SINGAPORE,27.0,6.75,F,31
7168,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,INDONESIA,26.0,0.0,,36
49643,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,MALAYSIA,20.0,0.0,,75
47985,ART,Airlines,Online,Value Plan,0,8,THAILAND,23.0,8.05,M,118
5483,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,66,INDONESIA,20.0,0.0,,50
34105,EPX,Travel Agency,Online,Cancellation Plan,0,30,HONG KONG,16.0,0.0,,36
16446,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,187,CHINA,20.0,0.0,,36
50783,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,39
59647,SSI,Airlines,Online,Ticket Protector,0,2,SINGAPORE,10.04,2.81,,48
8269,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,17,SINGAPORE,20.0,0.0,,34
56470,JZI,Airlines,Online,Value Plan,0,18,CHINA,58.0,20.3,M,30
34226,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,58,NORWAY,19.8,11.88,,57
58118,EPX,Travel Agency,Online,Cancellation Plan,0,29,"KOREA, REPUBLIC OF",61.0,0.0,,35
50330,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,16.0,4.0,F,69
17694,EPX,Travel Agency,Online,Cancellation Plan,0,7,AUSTRALIA,80.0,0.0,,36
8390,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,88,PHILIPPINES,20.0,0.0,,36
18528,JZI,Airlines,Online,Basic Plan,0,10,THAILAND,22.0,7.7,M,48
1818,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,INDONESIA,27.0,0.0,,36
35432,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,18.9,4.72,M,62
53714,EPX,Travel Agency,Online,Cancellation Plan,0,10,SINGAPORE,67.0,0.0,,36
29937,EPX,Travel Agency,Online,Cancellation Plan,0,28,HONG KONG,10.0,0.0,,50
49840,EPX,Travel Agency,Online,Cancellation Plan,0,1,UNITED KINGDOM,19.0,0.0,,36
52000,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,42,INDIA,20.0,0.0,,32
34847,EPX,Travel Agency,Online,Cancellation Plan,0,19,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,,36
19617,EPX,Travel Agency,Online,Cancellation Plan,0,67,"KOREA, REPUBLIC OF",41.0,0.0,,36
50146,EPX,Travel Agency,Online,Cancellation Plan,0,17,INDONESIA,59.0,0.0,,38
15166,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,38,PHILIPPINES,30.0,0.0,,36
61895,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,THAILAND,35.0,0.0,,35
5802,C2B,Airlines,Online,Annual Silver Plan,0,377,SINGAPORE,389.0,97.25,M,27
32117,EPX,Travel Agency,Online,Cancellation Plan,0,184,MALAYSIA,10.0,0.0,,36
53637,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,"KOREA, REPUBLIC OF",39.0,0.0,,45
58047,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,122,MALAYSIA,39.6,23.76,,41
2258,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,MALAYSIA,20.0,0.0,,26
49850,EPX,Travel Agency,Online,Cancellation Plan,0,48,MYANMAR,11.0,0.0,,36
44115,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,THAILAND,20.0,0.0,,36
57812,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,MALAYSIA,20.0,0.0,,28
7481,C2B,Airlines,Online,Bronze Plan,0,74,SINGAPORE,100.8,25.2,M,30
37564,JZI,Airlines,Online,Basic Plan,0,22,CAMBODIA,22.0,7.7,M,47
40134,EPX,Travel Agency,Online,Cancellation Plan,0,47,INDIA,10.0,0.0,,36
32707,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,34.5,8.63,M,39
13051,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,138,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,,35
10155,JZI,Airlines,Online,Basic Plan,0,23,CHINA,44.0,15.4,F,41
61931,EPX,Travel Agency,Online,Cancellation Plan,0,14,PHILIPPINES,39.0,0.0,,35
16200,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,HONG KONG,38.0,0.0,,46
46300,C2B,Airlines,Online,Annual Silver Plan,0,381,SINGAPORE,259.2,64.8,M,52
38853,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,THAILAND,36.0,0.0,,36
31966,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,INDONESIA,24.0,0.0,,35
2554,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,INDONESIA,29.7,17.82,,49
46693,SSI,Airlines,Online,Ticket Protector,0,3,SINGAPORE,1.8,0.5,,48
42965,EPX,Travel Agency,Online,Cancellation Plan,0,7,CHINA,34.0,0.0,,36
55115,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,381,UNITED STATES,256.2,166.53,M,32
43569,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,MALAYSIA,20.0,0.0,,36
14450,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,"KOREA, REPUBLIC OF",33.0,0.0,,25
45617,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,51,UNITED ARAB EMIRATES,44.0,0.0,,36
41137,EPX,Travel Agency,Online,Cancellation Plan,0,96,UNITED STATES,80.0,0.0,,72
58261,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,INDIA,37.0,0.0,,35
43849,C2B,Airlines,Online,Bronze Plan,0,54,SINGAPORE,21.0,5.25,M,27
21115,EPX,Travel Agency,Online,Cancellation Plan,0,16,SINGAPORE,34.0,0.0,,28
26603,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,126,PHILIPPINES,70.0,0.0,,36
17981,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,42,THAILAND,29.7,17.82,,31
21971,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,40,DENMARK,108.9,65.34,,64
11717,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,INDONESIA,34.0,0.0,,30
1825,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,THAILAND,37.0,0.0,,36
18684,EPX,Travel Agency,Online,Cancellation Plan,0,56,"TAIWAN, PROVINCE OF CHINA",15.0,0.0,,36
22839,KML,Travel Agency,Online,Premier Plan,0,48,GERMANY,86.0,32.68,M,48
35948,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,THAILAND,0.0,0.0,,36
43995,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,SINGAPORE,20.0,0.0,,36
61432,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,21.0,5.25,F,26
38642,C2B,Airlines,Online,Bronze Plan,0,37,SINGAPORE,0.0,7.38,F,22
7842,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,55,SPAIN,91.0,0.0,,36
28681,EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,10.0,0.0,,36
17150,EPX,Travel Agency,Online,Cancellation Plan,0,21,INDONESIA,16.0,0.0,,36
25587,EPX,Travel Agency,Online,Cancellation Plan,0,43,GERMANY,10.0,0.0,,36
30584,EPX,Travel Agency,Online,Cancellation Plan,0,28,SINGAPORE,10.0,0.0,,20
25519,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,CHINA,37.0,0.0,,36
20700,EPX,Travel Agency,Online,Cancellation Plan,0,60,THAILAND,10.0,0.0,,34
23594,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,45,AUSTRALIA,79.2,47.52,,31
51708,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,UNITED STATES,105.0,0.0,,41
14874,EPX,Travel Agency,Online,Cancellation Plan,0,1,SINGAPORE,15.0,0.0,,36
46796,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,CHINA,59.0,0.0,,36
14074,EPX,Travel Agency,Online,Cancellation Plan,0,7,INDONESIA,10.0,0.0,,36
15269,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,14,THAILAND,20.0,0.0,,29
5478,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,INDONESIA,20.0,0.0,,41
61756,EPX,Travel Agency,Online,Cancellation Plan,0,81,JAPAN,71.0,0.0,,35
8462,EPX,Travel Agency,Online,Cancellation Plan,0,159,SINGAPORE,24.0,0.0,,34
49272,EPX,Travel Agency,Online,Cancellation Plan,0,40,HONG KONG,0.0,0.0,,36
61324,EPX,Travel Agency,Online,Cancellation Plan,0,15,UNITED STATES,80.0,0.0,,44
15212,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,CHINA,31.0,0.0,,36
19575,EPX,Travel Agency,Online,Cancellation Plan,0,23,UNITED STATES,80.0,0.0,,24
33825,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,3,MALAYSIA,19.8,11.88,,30
61654,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,20.0,5.0,F,23
19471,JZI,Airlines,Online,Basic Plan,0,19,HONG KONG,40.0,14.0,M,44
1475,EPX,Travel Agency,Online,Cancellation Plan,0,20,JAPAN,32.0,0.0,,36
21045,EPX,Travel Agency,Online,Cancellation Plan,0,6,MALAYSIA,10.0,0.0,,36
26457,EPX,Travel Agency,Online,Cancellation Plan,0,16,JAPAN,21.0,0.0,,36
6814,EPX,Travel Agency,Online,Cancellation Plan,0,13,THAILAND,20.0,0.0,,36
37206,EPX,Travel Agency,Online,Cancellation Plan,0,4,"TAIWAN, PROVINCE OF CHINA",40.0,0.0,,36
34018,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,15,AUSTRALIA,39.6,23.76,,27
25014,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,MALAYSIA,20.0,0.0,,36
54487,JZI,Airlines,Online,Basic Plan,0,26,CHINA,35.0,12.25,M,56
56968,JZI,Airlines,Online,Basic Plan,0,75,HONG KONG,26.0,9.1,F,66
52342,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,53,JAPAN,22.0,0.0,,36
40554,EPX,Travel Agency,Online,Cancellation Plan,0,191,PERU,-22.0,0.0,,46
55832,EPX,Travel Agency,Online,Cancellation Plan,0,146,SINGAPORE,80.0,0.0,,36
59796,EPX,Travel Agency,Online,Cancellation Plan,0,13,MALAYSIA,13.0,0.0,,55
58792,C2B,Airlines,Online,Gold Plan,0,5,SINGAPORE,59.5,14.88,M,38
29107,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,HONG KONG,29.0,0.0,,36
59447,EPX,Travel Agency,Online,Cancellation Plan,0,52,MALAYSIA,15.0,0.0,,35
36924,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,11.5,2.88,F,30
31452,EPX,Travel Agency,Online,Cancellation Plan,0,6,INDIA,15.0,0.0,,36
30523,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,6,SINGAPORE,9.9,5.94,,32
49083,EPX,Travel Agency,Online,Cancellation Plan,0,26,CHINA,17.0,0.0,,36
10904,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,40,SPAIN,20.0,0.0,,36
7577,EPX,Travel Agency,Online,Cancellation Plan,0,21,JAPAN,24.0,0.0,,36
9200,EPX,Travel Agency,Online,Cancellation Plan,0,28,THAILAND,26.0,0.0,,31
23894,EPX,Travel Agency,Online,Cancellation Plan,0,92,ITALY,80.0,0.0,,36
45190,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,GERMANY,0.0,0.0,,36
55660,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,CAMBODIA,20.0,0.0,,36
56421,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,MALAYSIA,20.0,0.0,,48
41359,EPX,Travel Agency,Online,Cancellation Plan,0,123,PHILIPPINES,32.0,0.0,,36
333,EPX,Travel Agency,Online,Cancellation Plan,0,57,SRI LANKA,10.0,0.0,,32
27894,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,NETHERLANDS,9.9,5.94,,40
35360,EPX,Travel Agency,Online,Cancellation Plan,0,5,MALAYSIA,14.0,0.0,,36
21768,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,HONG KONG,41.0,0.0,,36
55673,JWT,Airlines,Online,Value Plan,0,1,INDIA,31.0,12.4,M,118
18188,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,INDONESIA,40.0,0.0,,36
20921,JZI,Airlines,Online,Basic Plan,0,167,CHINA,26.0,9.1,M,28
7657,JZI,Airlines,Online,Basic Plan,0,17,INDONESIA,18.0,6.3,F,36
59464,EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,15.0,0.0,,29
58160,JZI,Airlines,Online,Basic Plan,0,12,MALAYSIA,33.0,11.55,M,45
32459,EPX,Travel Agency,Online,Cancellation Plan,0,1,INDONESIA,10.0,0.0,,37
54364,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,27,AUSTRALIA,69.3,41.58,,31
55006,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,20,"KOREA, REPUBLIC OF",29.7,17.82,,46
53875,EPX,Travel Agency,Online,Cancellation Plan,0,3,CHINA,18.0,0.0,,36
45641,EPX,Travel Agency,Online,Cancellation Plan,0,114,SINGAPORE,31.0,0.0,,36
41413,JZI,Airlines,Online,Value Plan,0,117,JAPAN,58.0,20.3,F,24
52951,C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,86.0,21.5,F,28
46904,JZI,Airlines,Online,Basic Plan,0,54,MACAO,26.0,9.1,M,66
24747,ART,Airlines,Online,24 Protect,0,8,MALAYSIA,31.75,11.11,F,48
42336,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,18,CANADA,89.0,0.0,,31
56027,EPX,Travel Agency,Online,Cancellation Plan,0,24,MALAYSIA,10.0,0.0,,31
61905,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,MALAYSIA,20.0,0.0,,23
38010,EPX,Travel Agency,Online,Cancellation Plan,0,10,UNITED STATES,20.0,0.0,,49
31153,KML,Travel Agency,Online,Value Plan,0,27,INDONESIA,28.0,10.64,M,48
37893,JZI,Airlines,Online,Basic Plan,0,22,THAILAND,22.0,7.7,M,37
30422,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,7,MYANMAR,20.0,0.0,,36
13992,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,"TAIWAN, PROVINCE OF CHINA",27.0,0.0,,36
60555,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,SINGAPORE,20.0,0.0,,35
34870,EPX,Travel Agency,Online,Cancellation Plan,0,2,BANGLADESH,10.0,0.0,,40
16276,EPX,Travel Agency,Online,Cancellation Plan,0,5,SINGAPORE,10.0,0.0,,36
36198,EPX,Travel Agency,Online,Cancellation Plan,0,12,CHINA,35.0,0.0,,36
32114,EPX,Travel Agency,Online,Cancellation Plan,0,19,ITALY,10.0,0.0,,36
17762,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,36.0,9.0,F,30
47998,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,20.0,5.0,M,25
32427,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,63,"TANZANIA, UNITED REPUBLIC OF",112.0,0.0,,36
50923,JZI,Airlines,Online,Basic Plan,0,70,INDONESIA,47.0,16.45,F,30
43409,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,PHILIPPINES,28.0,0.0,,36
60228,ART,Airlines,Online,Value Plan,0,137,HONG KONG,61.0,21.35,F,118
22336,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,47.0,11.75,M,39
30843,JZI,Airlines,Online,Basic Plan,0,29,THAILAND,22.0,7.7,M,40
34141,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,364,SWEDEN,97.0,0.0,F,26
10335,EPX,Travel Agency,Online,Cancellation Plan,0,7,CHINA,20.0,0.0,,36
48846,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,47,THAILAND,0.0,17.82,,47
40627,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,AUSTRALIA,9.9,5.94,,31
9310,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,57,CAMBODIA,24.0,0.0,,36
34052,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,CHINA,36.0,0.0,,36
56464,JZI,Airlines,Online,Basic Plan,0,9,PHILIPPINES,30.0,10.5,F,26
60909,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,15,AUSTRALIA,0.0,47.52,,22
50087,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,167,UNITED KINGDOM,128.7,77.22,,31
1131,EPX,Travel Agency,Online,Cancellation Plan,0,273,UNITED STATES,64.0,0.0,,26
22166,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,3,AUSTRALIA,19.8,11.88,,31
46620,EPX,Travel Agency,Online,Cancellation Plan,0,16,CHINA,28.0,0.0,,36
35734,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,HONG KONG,26.0,0.0,,36
21700,JZI,Airlines,Online,Value Plan,0,32,CHINA,58.0,20.3,M,56
26901,ART,Airlines,Online,Value Plan,0,39,CHINA,110.0,38.5,F,48
21478,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,150,AUSTRALIA,0.0,41.58,,31
58863,EPX,Travel Agency,Online,Cancellation Plan,0,31,AUSTRALIA,51.0,0.0,,35
61340,EPX,Travel Agency,Online,Cancellation Plan,0,76,THAILAND,10.0,0.0,,47
37273,JZI,Airlines,Online,Basic Plan,0,5,MALAYSIA,18.0,6.3,M,31
40126,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,HONG KONG,20.0,0.0,,36
11951,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,106,CHINA,27.0,0.0,,36
38433,JWT,Airlines,Online,Value Plan,0,8,INDIA,93.0,37.2,M,118
43877,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,M,27
61786,RAB,Airlines,Online,Value Plan,0,60,BRUNEI DARUSSALAM,23.0,9.2,F,39
41192,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,12,SINGAPORE,20.0,0.0,,36
38500,C2B,Airlines,Online,Annual Silver Plan,0,428,SINGAPORE,187.85,46.96,F,31
54277,EPX,Travel Agency,Online,Cancellation Plan,0,9,MALAYSIA,25.0,0.0,,38
49480,EPX,Travel Agency,Online,Cancellation Plan,0,12,HONG KONG,20.0,0.0,,36
25136,JZI,Airlines,Online,Value Plan,0,36,AUSTRALIA,58.0,20.3,M,37
47809,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,78,PHILIPPINES,19.8,11.88,,46
13730,C2B,Airlines,Online,Silver Plan,0,238,SINGAPORE,27.75,6.94,M,43
51224,EPX,Travel Agency,Online,Cancellation Plan,0,17,HONG KONG,20.0,0.0,,36
3525,EPX,Travel Agency,Online,Cancellation Plan,0,45,AUSTRALIA,10.0,0.0,,28
8211,EPX,Travel Agency,Online,Cancellation Plan,0,24,MALAYSIA,10.0,0.0,,38
43133,EPX,Travel Agency,Online,Cancellation Plan,0,7,INDIA,16.0,0.0,,36
1399,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,291.75,72.94,M,29
11062,EPX,Travel Agency,Online,Cancellation Plan,0,8,MALAYSIA,10.0,0.0,,36
57048,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,MALAYSIA,20.0,0.0,,36
22204,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,28,INDONESIA,20.0,0.0,,36
12479,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,MALAYSIA,19.8,11.88,,26
45186,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,MALAYSIA,20.0,0.0,,45
52080,TST,Travel Agency,Offline,Travel Cruise Protect,0,17,MALAYSIA,30.0,10.5,F,22
32034,C2B,Airlines,Online,Silver Plan,0,47,SINGAPORE,95.0,23.75,F,22
29183,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,24,SINGAPORE,20.0,0.0,,36
38232,JWT,Airlines,Online,Value Plan,0,18,INDIA,31.0,12.4,M,118
47933,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,33,CANADA,65.0,0.0,,43
60209,JZI,Airlines,Online,Basic Plan,0,88,"KOREA, REPUBLIC OF",44.0,15.4,F,69
44436,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,29.0,7.25,M,45
5347,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,INDONESIA,21.0,0.0,,36
11158,KML,Travel Agency,Online,Premier Plan,0,50,NETHERLANDS,111.0,42.18,F,48
387,JZI,Airlines,Online,Basic Plan,0,15,THAILAND,22.0,7.7,M,49
55759,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,32
55929,C2B,Airlines,Online,Annual Silver Plan,1,380,SINGAPORE,161.0,40.25,F,27
62095,SSI,Airlines,Online,Ticket Protector,0,21,SINGAPORE,1.93,0.54,,48
48612,JZI,Airlines,Online,Basic Plan,0,17,CAMBODIA,18.0,6.3,M,27
44245,C2B,Airlines,Online,Gold Plan,0,7,SINGAPORE,57.5,14.38,F,41
8324,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,27.0,6.75,F,45
12884,EPX,Travel Agency,Online,Cancellation Plan,0,48,THAILAND,16.0,0.0,,36
39696,C2B,Airlines,Online,Silver Plan,0,19,SINGAPORE,63.5,15.88,F,36
47465,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,"TAIWAN, PROVINCE OF CHINA",35.0,0.0,,36
3346,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,42,MALAYSIA,20.0,0.0,,35
55439,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,46,THAILAND,65.0,0.0,,36
1672,EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,13.0,0.0,,36
9261,JZI,Airlines,Online,Basic Plan,0,15,MALAYSIA,18.0,6.3,M,35
13053,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,105,UNITED KINGDOM,65.0,0.0,,36
17335,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,MALAYSIA,29.7,17.82,,57
46486,JZI,Airlines,Online,Value Plan,0,16,UNITED KINGDOM,67.0,23.45,F,38
51543,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,32,MYANMAR,20.0,0.0,,36
13530,EPX,Travel Agency,Online,Cancellation Plan,0,74,"TAIWAN, PROVINCE OF CHINA",14.0,0.0,,36
3114,EPX,Travel Agency,Online,Cancellation Plan,0,54,MALAYSIA,10.0,0.0,,24
28636,EPX,Travel Agency,Online,Cancellation Plan,0,44,UNITED STATES,76.0,0.0,,32
57526,TST,Travel Agency,Offline,Travel Cruise Protect,0,13,THAILAND,30.0,10.5,F,59
40700,EPX,Travel Agency,Online,Cancellation Plan,0,6,HONG KONG,23.0,0.0,,25
63172,EPX,Travel Agency,Online,Cancellation Plan,0,36,PHILIPPINES,19.0,0.0,,35
42017,TST,Travel Agency,Offline,Travel Cruise Protect,0,98,THAILAND,30.0,10.5,F,63
32877,C2B,Airlines,Online,Annual Silver Plan,0,395,SINGAPORE,252.85,63.21,M,26
38559,EPX,Travel Agency,Online,Cancellation Plan,0,21,MALAYSIA,10.0,0.0,,36
15994,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,92,INDONESIA,29.0,0.0,,40
56634,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,24,MALAYSIA,26.5,17.23,M,46
24686,EPX,Travel Agency,Online,Cancellation Plan,0,66,CHINA,33.0,0.0,,36
21527,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,HONG KONG,20.0,0.0,,46
34066,EPX,Travel Agency,Online,Cancellation Plan,0,4,MALAYSIA,11.0,0.0,,36
780,C2B,Airlines,Online,Annual Silver Plan,1,364,SINGAPORE,252.85,63.21,M,30
19363,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,54,NEW ZEALAND,89.1,53.46,,25
27415,EPX,Travel Agency,Online,Cancellation Plan,0,113,CHINA,15.0,0.0,,36
6006,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,UNITED KINGDOM,89.1,53.46,,31
55194,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,161.0,40.25,M,35
47940,JWT,Airlines,Online,Value Plan,0,41,INDIA,31.0,12.4,M,118
10331,EPX,Travel Agency,Online,Cancellation Plan,0,56,BANGLADESH,80.0,0.0,,36
59759,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,JAPAN,85.0,0.0,,35
9453,JWT,Airlines,Online,Value Plan,0,21,INDIA,50.0,20.0,M,118
54966,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,27.0,6.75,F,30
50133,EPX,Travel Agency,Online,Cancellation Plan,0,37,CHINA,10.0,0.0,,36
9571,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,42,MYANMAR,20.0,0.0,,35
37822,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,90,UNITED STATES,94.0,0.0,,34
8901,JZI,Airlines,Online,Basic Plan,0,33,PHILIPPINES,52.0,18.2,F,43
6505,EPX,Travel Agency,Online,Cancellation Plan,0,17,INDIA,25.0,0.0,,36
38710,EPX,Travel Agency,Online,Cancellation Plan,0,28,THAILAND,29.0,0.0,,36
15665,EPX,Travel Agency,Online,Cancellation Plan,0,14,SRI LANKA,41.0,0.0,,36
13925,ART,Airlines,Online,24 Protect,0,19,SINGAPORE,55.3,19.35,M,48
53269,EPX,Travel Agency,Online,Cancellation Plan,0,5,NEW ZEALAND,80.0,0.0,,36
37116,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,23.5,5.88,F,44
3998,EPX,Travel Agency,Online,Cancellation Plan,0,36,UNITED STATES,12.0,0.0,,46
30835,JZI,Airlines,Online,Basic Plan,0,97,HONG KONG,0.0,9.1,M,35
24205,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,141,SINGAPORE,192.0,0.0,,36
28346,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,THAILAND,29.7,17.82,,45
4365,EPX,Travel Agency,Online,Cancellation Plan,0,13,"TAIWAN, PROVINCE OF CHINA",18.0,0.0,,36
26278,EPX,Travel Agency,Online,Cancellation Plan,0,24,SINGAPORE,10.0,0.0,,36
31688,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,AUSTRALIA,29.7,17.82,,35
15726,JZI,Airlines,Online,Basic Plan,0,10,CAMBODIA,18.0,6.3,M,41
26687,SSI,Airlines,Online,Ticket Protector,0,153,SINGAPORE,10.04,2.81,,48
58650,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,INDONESIA,20.0,0.0,,71
53072,EPX,Travel Agency,Online,Cancellation Plan,0,49,CHINA,24.0,0.0,,36
41241,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,40.0,10.0,M,44
35153,EPX,Travel Agency,Online,Cancellation Plan,0,4,INDONESIA,12.0,0.0,,36
59900,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,"TAIWAN, PROVINCE OF CHINA",89.0,0.0,,40
4743,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,23,UNITED KINGDOM,-19.8,11.88,,52
